intern_id,course_id,event_type,timestamp,value
i2270,c1097,view,2024-09-17T00:00:00,
i2410,c1075,view,2024-09-24T00:00:00,
i2209,c1164,view,2025-10-01T00:00:00,
i2118,c1149,view,2024-04-08T00:00:00,
i2279,c1084,view,2025-08-09T00:00:00,
i2367,c1049,view,2024-01-23T00:00:00,
i2430,c1187,start,2025-04-09T00:00:00,
i2016,c1172,view,2025-01-05T00:00:00,
i2034,c1042,view,2025-05-22T00:00:00,
i2062,c1000,view,2024-07-06T00:00:00,
i2434,c1192,start,2024-10-17T00:00:00,
i2232,c1108,start,2025-05-13T00:00:00,
i2220,c1077,view,2025-08-28T00:00:00,
i2099,c1026,view,2024-11-04T00:00:00,
i2336,c1034,view,2024-06-07T00:00:00,
i2430,c1177,view,2024-04-10T00:00:00,
i2083,c1067,complete,2024-03-19T00:00:00,1.0
i2324,c1003,view,2025-07-02T00:00:00,
i2036,c1058,view,2024-11-03T00:00:00,
i2141,c1194,view,2025-06-30T00:00:00,
i2457,c1187,start,2024-09-12T00:00:00,
i2219,c1086,view,2025-01-30T00:00:00,
i2245,c1114,start,2025-03-12T00:00:00,
i2073,c1154,view,2024-11-30T00:00:00,
i2024,c1120,view,2024-08-20T00:00:00,
i2495,c1015,view,2025-08-06T00:00:00,
i2022,c1076,view,2025-04-10T00:00:00,
i2473,c1037,rating,2024-05-03T00:00:00,5.0
i2299,c1055,view,2025-02-06T00:00:00,
i2309,c1056,view,2024-07-28T00:00:00,
i2091,c1041,rating,2024-07-15T00:00:00,5.0
i2020,c1190,rating,2025-08-06T00:00:00,4.619747248321027
i2052,c1117,complete,2025-10-09T00:00:00,1.0
i2438,c1060,view,2024-10-10T00:00:00,
i2204,c1068,view,2025-04-25T00:00:00,
i2467,c1182,view,2024-10-07T00:00:00,
i2280,c1115,start,2024-04-20T00:00:00,
i2253,c1067,view,2024-07-22T00:00:00,
i2459,c1077,complete,2025-04-28T00:00:00,1.0
i2311,c1181,start,2024-03-25T00:00:00,
i2394,c1126,view,2024-10-04T00:00:00,
i2138,c1115,start,2024-02-17T00:00:00,
i2229,c1061,view,2024-05-28T00:00:00,
i2007,c1072,view,2025-05-03T00:00:00,
i2362,c1021,start,2024-06-21T00:00:00,
i2371,c1195,view,2025-09-27T00:00:00,
i2254,c1053,view,2024-01-10T00:00:00,
i2413,c1026,view,2024-10-12T00:00:00,
i2133,c1042,start,2025-10-03T00:00:00,
i2348,c1016,view,2024-04-01T00:00:00,
i2159,c1090,view,2024-05-31T00:00:00,
i2198,c1110,start,2024-07-29T00:00:00,
i2312,c1014,view,2025-01-09T00:00:00,
i2093,c1084,view,2024-08-24T00:00:00,
i2408,c1047,start,2024-11-17T00:00:00,
i2345,c1135,start,2024-12-05T00:00:00,
i2153,c1152,view,2024-08-21T00:00:00,
i2064,c1026,view,2025-02-25T00:00:00,
i2180,c1199,view,2025-06-14T00:00:00,
i2026,c1151,view,2024-09-29T00:00:00,
i2387,c1159,complete,2024-11-10T00:00:00,1.0
i2477,c1000,view,2025-02-17T00:00:00,
i2218,c1187,view,2024-11-05T00:00:00,
i2066,c1044,view,2024-10-05T00:00:00,
i2209,c1156,view,2024-04-28T00:00:00,
i2058,c1174,view,2024-11-13T00:00:00,
i2143,c1181,view,2024-11-19T00:00:00,
i2096,c1133,start,2025-06-19T00:00:00,
i2278,c1036,view,2025-07-19T00:00:00,
i2046,c1058,view,2025-01-19T00:00:00,
i2222,c1113,view,2024-12-21T00:00:00,
i2405,c1191,view,2025-02-20T00:00:00,
i2066,c1075,view,2024-08-23T00:00:00,
i2035,c1158,view,2024-08-29T00:00:00,
i2381,c1128,complete,2024-09-11T00:00:00,1.0
i2365,c1108,complete,2024-11-02T00:00:00,1.0
i2461,c1188,view,2024-08-26T00:00:00,
i2453,c1064,start,2024-03-13T00:00:00,
i2365,c1059,rating,2025-08-23T00:00:00,3.0994990150372934
i2460,c1089,view,2025-04-28T00:00:00,
i2247,c1148,view,2025-02-16T00:00:00,
i2306,c1109,view,2025-01-12T00:00:00,
i2449,c1010,complete,2025-09-03T00:00:00,1.0
i2066,c1105,view,2025-04-24T00:00:00,
i2328,c1165,complete,2025-07-21T00:00:00,1.0
i2403,c1048,start,2025-10-05T00:00:00,
i2406,c1175,view,2024-09-23T00:00:00,
i2380,c1139,view,2025-08-15T00:00:00,
i2021,c1033,start,2024-06-24T00:00:00,
i2407,c1179,view,2024-08-27T00:00:00,
i2436,c1119,view,2025-08-23T00:00:00,
i2352,c1113,complete,2025-01-13T00:00:00,1.0
i2445,c1170,view,2024-08-26T00:00:00,
i2368,c1113,start,2025-02-20T00:00:00,
i2421,c1169,view,2024-10-14T00:00:00,
i2329,c1168,view,2024-02-17T00:00:00,
i2266,c1045,view,2025-07-28T00:00:00,
i2076,c1154,view,2024-06-25T00:00:00,
i2082,c1119,view,2025-01-26T00:00:00,
i2276,c1063,start,2024-12-04T00:00:00,
i2025,c1059,view,2024-06-09T00:00:00,
i2455,c1188,view,2025-06-23T00:00:00,
i2468,c1022,start,2024-12-23T00:00:00,
i2193,c1167,view,2025-07-07T00:00:00,
i2460,c1054,view,2024-07-25T00:00:00,
i2134,c1053,view,2025-04-14T00:00:00,
i2354,c1026,view,2024-12-05T00:00:00,
i2238,c1027,view,2025-09-13T00:00:00,
i2362,c1043,view,2024-01-07T00:00:00,
i2481,c1141,view,2024-02-12T00:00:00,
i2348,c1098,view,2024-07-09T00:00:00,
i2122,c1084,rating,2024-02-05T00:00:00,4.012206148473898
i2430,c1187,view,2025-04-19T00:00:00,
i2479,c1187,view,2025-05-12T00:00:00,
i2276,c1121,view,2024-10-03T00:00:00,
i2243,c1013,start,2025-07-25T00:00:00,
i2289,c1005,view,2024-01-03T00:00:00,
i2007,c1113,view,2025-04-30T00:00:00,
i2039,c1155,start,2025-01-09T00:00:00,
i2459,c1061,start,2025-06-06T00:00:00,
i2357,c1007,start,2025-06-07T00:00:00,
i2267,c1194,view,2025-02-08T00:00:00,
i2331,c1130,view,2025-02-10T00:00:00,
i2469,c1177,view,2024-10-02T00:00:00,
i2311,c1135,view,2025-08-11T00:00:00,
i2047,c1085,start,2025-01-21T00:00:00,
i2381,c1170,view,2025-09-16T00:00:00,
i2472,c1019,view,2025-01-31T00:00:00,
i2394,c1002,view,2025-07-24T00:00:00,
i2301,c1132,start,2025-06-21T00:00:00,
i2162,c1072,view,2024-01-28T00:00:00,
i2144,c1098,rating,2024-11-12T00:00:00,4.768651302502311
i2375,c1057,complete,2025-08-19T00:00:00,1.0
i2410,c1066,view,2025-09-05T00:00:00,
i2277,c1021,view,2025-07-27T00:00:00,
i2102,c1158,view,2024-02-12T00:00:00,
i2046,c1157,complete,2025-03-17T00:00:00,1.0
i2356,c1020,view,2024-12-22T00:00:00,
i2242,c1144,start,2025-07-03T00:00:00,
i2099,c1126,view,2024-12-31T00:00:00,
i2140,c1034,start,2024-02-01T00:00:00,
i2314,c1063,complete,2024-05-14T00:00:00,1.0
i2390,c1033,start,2024-02-10T00:00:00,
i2235,c1063,view,2025-07-15T00:00:00,
i2253,c1072,view,2025-06-26T00:00:00,
i2354,c1030,rating,2024-09-01T00:00:00,3.5971174629233955
i2074,c1184,view,2024-08-07T00:00:00,
i2017,c1087,view,2024-12-13T00:00:00,
i2350,c1189,start,2024-05-20T00:00:00,
i2058,c1010,view,2025-04-09T00:00:00,
i2298,c1051,view,2025-10-01T00:00:00,
i2029,c1097,start,2024-11-01T00:00:00,
i2452,c1157,start,2025-02-23T00:00:00,
i2227,c1045,view,2024-12-28T00:00:00,
i2425,c1086,view,2024-06-30T00:00:00,
i2292,c1157,view,2024-06-11T00:00:00,
i2051,c1050,rating,2024-05-23T00:00:00,2.940671531692236
i2228,c1006,complete,2024-12-25T00:00:00,1.0
i2335,c1022,view,2024-06-15T00:00:00,
i2198,c1140,view,2025-03-21T00:00:00,
i2305,c1066,view,2024-07-08T00:00:00,
i2494,c1176,rating,2025-09-13T00:00:00,5.0
i2391,c1110,view,2024-02-04T00:00:00,
i2059,c1070,view,2024-08-15T00:00:00,
i2208,c1170,view,2024-08-19T00:00:00,
i2364,c1177,view,2024-12-25T00:00:00,
i2243,c1154,complete,2025-08-18T00:00:00,1.0
i2139,c1116,start,2025-03-28T00:00:00,
i2287,c1027,view,2025-09-22T00:00:00,
i2187,c1185,view,2025-08-24T00:00:00,
i2147,c1108,view,2025-01-25T00:00:00,
i2000,c1086,view,2024-06-01T00:00:00,
i2404,c1134,complete,2024-12-05T00:00:00,1.0
i2347,c1080,view,2025-03-23T00:00:00,
i2348,c1068,start,2024-04-30T00:00:00,
i2421,c1128,view,2025-03-16T00:00:00,
i2222,c1095,start,2024-12-04T00:00:00,
i2408,c1022,view,2025-04-12T00:00:00,
i2014,c1144,start,2024-02-18T00:00:00,
i2035,c1155,view,2024-09-15T00:00:00,
i2252,c1037,rating,2025-01-11T00:00:00,4.525647369811026
i2028,c1120,view,2024-05-12T00:00:00,
i2351,c1108,view,2025-04-01T00:00:00,
i2081,c1007,view,2024-09-03T00:00:00,
i2212,c1158,view,2024-02-03T00:00:00,
i2031,c1055,rating,2024-08-16T00:00:00,5.0
i2278,c1161,view,2024-11-14T00:00:00,
i2235,c1004,view,2024-06-09T00:00:00,
i2442,c1049,view,2025-04-29T00:00:00,
i2497,c1041,view,2024-11-28T00:00:00,
i2333,c1129,view,2025-09-04T00:00:00,
i2244,c1126,start,2024-11-15T00:00:00,
i2239,c1107,view,2024-06-16T00:00:00,
i2232,c1062,view,2025-07-28T00:00:00,
i2452,c1136,view,2025-07-17T00:00:00,
i2290,c1070,view,2025-09-02T00:00:00,
i2277,c1133,start,2025-07-31T00:00:00,
i2144,c1108,complete,2024-04-01T00:00:00,1.0
i2173,c1083,view,2024-02-02T00:00:00,
i2459,c1092,view,2025-09-30T00:00:00,
i2149,c1192,complete,2024-11-12T00:00:00,1.0
i2009,c1166,view,2024-04-14T00:00:00,
i2205,c1085,view,2024-07-17T00:00:00,
i2057,c1134,complete,2025-10-15T00:00:00,1.0
i2495,c1175,rating,2024-10-11T00:00:00,4.517137975119581
i2064,c1005,view,2025-04-27T00:00:00,
i2142,c1149,view,2025-09-26T00:00:00,
i2178,c1106,view,2024-10-14T00:00:00,
i2031,c1167,view,2025-08-25T00:00:00,
i2183,c1142,view,2025-08-15T00:00:00,
i2122,c1061,view,2024-08-07T00:00:00,
i2004,c1054,start,2025-02-22T00:00:00,
i2255,c1142,view,2025-07-21T00:00:00,
i2197,c1160,view,2024-09-12T00:00:00,
i2457,c1182,view,2025-03-02T00:00:00,
i2236,c1089,view,2025-02-03T00:00:00,
i2261,c1138,view,2025-04-14T00:00:00,
i2239,c1118,view,2024-02-10T00:00:00,
i2313,c1042,start,2024-09-29T00:00:00,
i2353,c1054,start,2024-06-02T00:00:00,
i2424,c1028,view,2025-04-28T00:00:00,
i2010,c1190,view,2024-12-16T00:00:00,
i2128,c1033,view,2024-11-07T00:00:00,
i2339,c1080,view,2024-10-25T00:00:00,
i2154,c1083,view,2024-07-01T00:00:00,
i2400,c1193,view,2025-06-27T00:00:00,
i2275,c1105,complete,2024-05-21T00:00:00,1.0
i2413,c1037,start,2024-04-06T00:00:00,
i2490,c1016,view,2024-12-20T00:00:00,
i2225,c1182,view,2025-07-10T00:00:00,
i2046,c1104,view,2025-03-17T00:00:00,
i2498,c1019,view,2024-08-25T00:00:00,
i2412,c1179,complete,2024-12-22T00:00:00,1.0
i2094,c1053,view,2025-05-30T00:00:00,
i2267,c1198,start,2025-08-05T00:00:00,
i2157,c1095,start,2024-09-01T00:00:00,
i2026,c1197,view,2024-01-21T00:00:00,
i2119,c1039,view,2024-08-03T00:00:00,
i2279,c1084,view,2025-08-23T00:00:00,
i2084,c1177,rating,2025-06-17T00:00:00,3.9762266938085227
i2455,c1181,start,2025-06-06T00:00:00,
i2282,c1067,start,2024-01-11T00:00:00,
i2073,c1056,start,2024-11-16T00:00:00,
i2342,c1014,complete,2025-09-09T00:00:00,1.0
i2229,c1053,view,2025-09-05T00:00:00,
i2028,c1077,view,2024-09-16T00:00:00,
i2398,c1019,view,2024-09-08T00:00:00,
i2083,c1065,start,2024-09-24T00:00:00,
i2295,c1181,view,2024-06-23T00:00:00,
i2122,c1023,view,2024-02-17T00:00:00,
i2429,c1042,view,2024-02-24T00:00:00,
i2222,c1130,complete,2025-02-25T00:00:00,1.0
i2242,c1039,view,2024-10-13T00:00:00,
i2224,c1081,view,2024-11-28T00:00:00,
i2402,c1052,view,2024-10-02T00:00:00,
i2267,c1198,view,2025-08-06T00:00:00,
i2488,c1056,rating,2025-03-25T00:00:00,5.0
i2171,c1184,view,2024-05-09T00:00:00,
i2493,c1178,start,2024-11-04T00:00:00,
i2215,c1037,view,2024-08-18T00:00:00,
i2386,c1093,view,2024-03-28T00:00:00,
i2000,c1138,view,2024-04-30T00:00:00,
i2256,c1129,rating,2025-01-25T00:00:00,4.645891104167236
i2129,c1080,view,2024-10-20T00:00:00,
i2276,c1116,complete,2025-01-01T00:00:00,1.0
i2317,c1156,view,2024-11-14T00:00:00,
i2429,c1091,complete,2024-09-17T00:00:00,1.0
i2255,c1020,view,2024-12-14T00:00:00,
i2205,c1180,view,2024-10-29T00:00:00,
i2225,c1151,view,2025-09-25T00:00:00,
i2150,c1163,start,2025-09-16T00:00:00,
i2026,c1171,view,2024-05-24T00:00:00,
i2097,c1034,view,2024-11-02T00:00:00,
i2463,c1121,view,2024-04-11T00:00:00,
i2231,c1144,start,2024-11-30T00:00:00,
i2281,c1188,view,2025-09-21T00:00:00,
i2084,c1000,complete,2025-05-08T00:00:00,1.0
i2144,c1118,view,2024-04-18T00:00:00,
i2278,c1066,rating,2024-02-17T00:00:00,5.0
i2024,c1185,view,2025-04-04T00:00:00,
i2456,c1016,start,2024-05-05T00:00:00,
i2006,c1046,view,2025-08-13T00:00:00,
i2291,c1027,view,2024-10-16T00:00:00,
i2308,c1058,start,2025-03-19T00:00:00,
i2066,c1137,view,2024-04-02T00:00:00,
i2322,c1130,start,2024-08-07T00:00:00,
i2394,c1113,start,2024-09-11T00:00:00,
i2308,c1182,start,2025-09-18T00:00:00,
i2150,c1173,rating,2024-05-20T00:00:00,4.819858602748108
i2095,c1141,rating,2024-08-12T00:00:00,5.0
i2226,c1170,start,2024-02-01T00:00:00,
i2305,c1083,view,2024-05-22T00:00:00,
i2260,c1186,view,2025-01-09T00:00:00,
i2211,c1127,view,2025-04-08T00:00:00,
i2467,c1132,start,2024-05-08T00:00:00,
i2370,c1005,view,2024-07-28T00:00:00,
i2229,c1020,view,2024-12-16T00:00:00,
i2181,c1181,complete,2025-01-26T00:00:00,1.0
i2095,c1099,view,2025-07-23T00:00:00,
i2025,c1030,start,2025-01-20T00:00:00,
i2240,c1021,view,2024-11-28T00:00:00,
i2324,c1069,complete,2025-02-13T00:00:00,1.0
i2088,c1120,view,2025-07-26T00:00:00,
i2327,c1033,start,2025-02-01T00:00:00,
i2408,c1015,start,2024-09-02T00:00:00,
i2025,c1006,complete,2024-02-23T00:00:00,1.0
i2363,c1091,view,2024-11-30T00:00:00,
i2186,c1035,view,2025-01-11T00:00:00,
i2442,c1106,view,2024-04-26T00:00:00,
i2260,c1191,start,2024-04-23T00:00:00,
i2088,c1191,start,2025-07-30T00:00:00,
i2359,c1048,view,2024-01-15T00:00:00,
i2450,c1179,start,2025-07-13T00:00:00,
i2007,c1047,complete,2025-02-01T00:00:00,1.0
i2328,c1018,start,2024-04-12T00:00:00,
i2236,c1115,start,2024-07-02T00:00:00,
i2189,c1067,view,2025-09-06T00:00:00,
i2183,c1140,view,2024-02-15T00:00:00,
i2067,c1172,start,2024-02-09T00:00:00,
i2413,c1113,complete,2025-05-17T00:00:00,1.0
i2026,c1105,view,2025-02-03T00:00:00,
i2089,c1179,view,2024-08-16T00:00:00,
i2115,c1180,view,2025-04-30T00:00:00,
i2429,c1158,view,2025-07-14T00:00:00,
i2187,c1079,view,2024-05-05T00:00:00,
i2390,c1004,complete,2024-02-04T00:00:00,1.0
i2447,c1049,complete,2025-02-24T00:00:00,1.0
i2298,c1138,start,2024-08-03T00:00:00,
i2087,c1196,start,2024-09-08T00:00:00,
i2324,c1003,start,2025-05-28T00:00:00,
i2034,c1199,view,2024-10-22T00:00:00,
i2447,c1038,view,2024-08-30T00:00:00,
i2027,c1156,start,2025-02-18T00:00:00,
i2189,c1199,start,2024-03-03T00:00:00,
i2125,c1187,view,2024-03-16T00:00:00,
i2018,c1151,view,2025-02-15T00:00:00,
i2322,c1163,view,2025-02-13T00:00:00,
i2295,c1102,view,2024-10-26T00:00:00,
i2079,c1123,start,2024-03-10T00:00:00,
i2333,c1022,start,2024-06-22T00:00:00,
i2257,c1190,start,2025-06-08T00:00:00,
i2382,c1065,view,2024-08-28T00:00:00,
i2219,c1086,rating,2025-02-26T00:00:00,2.3977698471841458
i2030,c1117,start,2025-01-05T00:00:00,
i2357,c1017,view,2024-09-30T00:00:00,
i2217,c1050,view,2025-09-18T00:00:00,
i2474,c1184,start,2024-05-24T00:00:00,
i2068,c1193,view,2024-09-19T00:00:00,
i2486,c1129,view,2025-04-29T00:00:00,
i2402,c1097,rating,2025-11-02T00:00:00,5.0
i2148,c1036,view,2024-02-27T00:00:00,
i2123,c1063,view,2024-04-15T00:00:00,
i2251,c1177,view,2024-12-19T00:00:00,
i2034,c1146,start,2024-05-23T00:00:00,
i2074,c1152,start,2024-05-28T00:00:00,
i2110,c1145,view,2024-01-27T00:00:00,
i2073,c1160,view,2024-04-12T00:00:00,
i2208,c1154,complete,2025-10-05T00:00:00,1.0
i2053,c1087,view,2025-03-31T00:00:00,
i2421,c1155,view,2025-08-26T00:00:00,
i2149,c1106,view,2024-12-02T00:00:00,
i2085,c1040,view,2024-05-05T00:00:00,
i2135,c1184,view,2025-05-18T00:00:00,
i2399,c1114,view,2024-12-18T00:00:00,
i2265,c1094,view,2024-07-24T00:00:00,
i2210,c1076,complete,2025-09-07T00:00:00,1.0
i2279,c1069,view,2025-04-23T00:00:00,
i2286,c1018,complete,2024-10-15T00:00:00,1.0
i2004,c1198,view,2024-02-14T00:00:00,
i2293,c1007,view,2024-10-11T00:00:00,
i2211,c1160,view,2025-04-07T00:00:00,
i2180,c1009,view,2024-08-20T00:00:00,
i2435,c1093,view,2024-04-01T00:00:00,
i2003,c1015,start,2024-02-17T00:00:00,
i2189,c1108,view,2024-06-14T00:00:00,
i2218,c1027,view,2025-08-07T00:00:00,
i2172,c1021,view,2025-04-26T00:00:00,
i2146,c1061,view,2024-11-24T00:00:00,
i2423,c1129,view,2025-05-23T00:00:00,
i2022,c1004,start,2025-01-30T00:00:00,
i2119,c1198,view,2024-05-28T00:00:00,
i2197,c1160,view,2024-09-10T00:00:00,
i2244,c1034,view,2024-05-30T00:00:00,
i2442,c1185,complete,2024-02-18T00:00:00,1.0
i2389,c1039,view,2024-11-02T00:00:00,
i2188,c1052,start,2024-12-29T00:00:00,
i2459,c1077,rating,2025-05-13T00:00:00,3.3081163968147616
i2251,c1076,rating,2025-04-08T00:00:00,2.9899101819173106
i2143,c1131,view,2025-08-05T00:00:00,
i2287,c1051,complete,2025-07-09T00:00:00,1.0
i2288,c1023,complete,2025-05-29T00:00:00,1.0
i2203,c1135,start,2024-01-19T00:00:00,
i2459,c1031,view,2024-06-24T00:00:00,
i2373,c1134,complete,2025-07-05T00:00:00,1.0
i2259,c1143,view,2025-02-25T00:00:00,
i2323,c1136,complete,2024-04-27T00:00:00,1.0
i2350,c1197,view,2024-07-24T00:00:00,
i2395,c1013,start,2025-06-21T00:00:00,
i2488,c1024,start,2024-10-28T00:00:00,
i2038,c1105,rating,2025-02-22T00:00:00,5.0
i2223,c1119,view,2024-03-17T00:00:00,
i2142,c1069,view,2025-09-22T00:00:00,
i2156,c1026,view,2024-06-11T00:00:00,
i2466,c1077,complete,2025-05-24T00:00:00,1.0
i2442,c1049,view,2025-04-23T00:00:00,
i2154,c1032,rating,2024-03-19T00:00:00,4.278944812918976
i2270,c1100,rating,2025-01-19T00:00:00,4.62616546650377
i2357,c1173,start,2024-04-17T00:00:00,
i2404,c1134,view,2024-12-06T00:00:00,
i2097,c1072,view,2025-06-26T00:00:00,
i2212,c1168,complete,2025-06-23T00:00:00,1.0
i2222,c1130,view,2025-02-25T00:00:00,
i2042,c1058,view,2024-09-18T00:00:00,
i2378,c1030,view,2024-03-11T00:00:00,
i2246,c1103,view,2025-09-24T00:00:00,
i2249,c1092,view,2024-02-09T00:00:00,
i2017,c1115,view,2024-10-10T00:00:00,
i2057,c1028,complete,2025-05-09T00:00:00,1.0
i2440,c1161,rating,2025-08-23T00:00:00,3.7075484957773517
i2415,c1036,view,2025-01-10T00:00:00,
i2295,c1105,view,2024-03-05T00:00:00,
i2279,c1069,view,2025-04-10T00:00:00,
i2493,c1125,complete,2025-05-07T00:00:00,1.0
i2038,c1125,view,2025-04-06T00:00:00,
i2019,c1188,view,2024-11-18T00:00:00,
i2027,c1156,complete,2025-02-15T00:00:00,1.0
i2119,c1086,start,2025-03-26T00:00:00,
i2199,c1030,view,2025-02-15T00:00:00,
i2354,c1027,start,2025-07-05T00:00:00,
i2395,c1163,view,2025-03-13T00:00:00,
i2427,c1021,view,2024-04-07T00:00:00,
i2316,c1197,view,2024-09-29T00:00:00,
i2352,c1038,start,2025-03-01T00:00:00,
i2416,c1051,view,2024-03-02T00:00:00,
i2091,c1113,view,2024-09-29T00:00:00,
i2053,c1073,view,2025-01-12T00:00:00,
i2394,c1184,view,2024-12-04T00:00:00,
i2151,c1117,start,2024-07-18T00:00:00,
i2229,c1014,view,2024-11-28T00:00:00,
i2336,c1004,complete,2025-01-09T00:00:00,1.0
i2004,c1162,complete,2024-01-21T00:00:00,1.0
i2071,c1112,complete,2024-04-21T00:00:00,1.0
i2246,c1010,rating,2024-07-23T00:00:00,3.845603089903761
i2033,c1160,view,2025-04-06T00:00:00,
i2460,c1005,view,2025-05-20T00:00:00,
i2362,c1127,rating,2024-12-27T00:00:00,4.1872615464002925
i2303,c1193,complete,2025-03-31T00:00:00,1.0
i2123,c1108,start,2024-08-15T00:00:00,
i2367,c1129,view,2024-12-06T00:00:00,
i2198,c1065,start,2024-02-19T00:00:00,
i2041,c1070,view,2025-05-04T00:00:00,
i2103,c1163,complete,2024-11-15T00:00:00,1.0
i2245,c1159,view,2024-02-14T00:00:00,
i2030,c1018,complete,2025-07-17T00:00:00,1.0
i2007,c1113,view,2025-04-13T00:00:00,
i2281,c1174,start,2025-02-13T00:00:00,
i2068,c1193,view,2024-10-02T00:00:00,
i2055,c1024,view,2025-09-03T00:00:00,
i2097,c1045,view,2025-03-13T00:00:00,
i2489,c1123,view,2025-06-06T00:00:00,
i2135,c1056,view,2024-02-01T00:00:00,
i2479,c1048,rating,2025-06-09T00:00:00,2.7349865570490017
i2242,c1077,view,2025-09-11T00:00:00,
i2413,c1026,view,2024-10-15T00:00:00,
i2126,c1130,start,2025-05-03T00:00:00,
i2278,c1188,rating,2024-11-18T00:00:00,3.8161769509578987
i2430,c1193,view,2024-10-13T00:00:00,
i2377,c1020,view,2025-09-22T00:00:00,
i2045,c1190,view,2024-03-03T00:00:00,
i2302,c1060,view,2024-10-20T00:00:00,
i2021,c1151,view,2024-05-19T00:00:00,
i2433,c1186,start,2025-09-14T00:00:00,
i2062,c1185,view,2024-01-23T00:00:00,
i2010,c1100,start,2025-06-07T00:00:00,
i2244,c1036,complete,2025-05-26T00:00:00,1.0
i2395,c1002,complete,2025-04-10T00:00:00,1.0
i2437,c1064,complete,2025-04-16T00:00:00,1.0
i2264,c1055,start,2025-08-15T00:00:00,
i2147,c1042,view,2024-03-22T00:00:00,
i2188,c1092,rating,2024-09-02T00:00:00,4.48338531274717
i2445,c1052,view,2024-03-04T00:00:00,
i2110,c1041,view,2024-06-17T00:00:00,
i2265,c1078,complete,2025-09-30T00:00:00,1.0
i2102,c1091,start,2024-07-30T00:00:00,
i2468,c1139,view,2025-01-07T00:00:00,
i2144,c1181,view,2025-04-29T00:00:00,
i2227,c1011,view,2024-11-22T00:00:00,
i2038,c1065,view,2024-10-19T00:00:00,
i2411,c1148,view,2024-10-23T00:00:00,
i2432,c1050,view,2024-10-03T00:00:00,
i2026,c1187,view,2024-03-20T00:00:00,
i2464,c1052,view,2024-11-04T00:00:00,
i2397,c1028,start,2025-02-08T00:00:00,
i2210,c1131,view,2025-06-13T00:00:00,
i2068,c1179,view,2024-03-13T00:00:00,
i2305,c1001,view,2024-11-17T00:00:00,
i2424,c1183,view,2025-08-03T00:00:00,
i2075,c1054,view,2025-09-02T00:00:00,
i2240,c1123,complete,2024-09-29T00:00:00,1.0
i2054,c1138,complete,2024-09-25T00:00:00,1.0
i2430,c1107,start,2025-09-08T00:00:00,
i2343,c1107,rating,2024-11-16T00:00:00,4.112142806868805
i2204,c1020,view,2024-08-31T00:00:00,
i2011,c1067,view,2025-03-18T00:00:00,
i2301,c1083,complete,2025-01-10T00:00:00,1.0
i2212,c1176,start,2025-04-27T00:00:00,
i2123,c1013,view,2025-02-16T00:00:00,
i2130,c1184,rating,2025-01-18T00:00:00,4.201232523458096
i2443,c1084,view,2024-06-09T00:00:00,
i2161,c1087,rating,2025-10-01T00:00:00,2.7835557899384797
i2053,c1087,view,2025-03-28T00:00:00,
i2038,c1073,view,2025-05-12T00:00:00,
i2263,c1075,rating,2024-12-23T00:00:00,1.4885077700401768
i2164,c1050,view,2025-09-23T00:00:00,
i2488,c1133,view,2024-11-20T00:00:00,
i2090,c1130,start,2025-04-06T00:00:00,
i2306,c1066,rating,2024-12-01T00:00:00,4.662037348254768
i2018,c1053,view,2025-09-18T00:00:00,
i2055,c1138,view,2024-11-08T00:00:00,
i2345,c1019,start,2024-02-12T00:00:00,
i2224,c1081,start,2024-11-24T00:00:00,
i2031,c1062,view,2024-04-02T00:00:00,
i2234,c1193,view,2024-08-06T00:00:00,
i2247,c1109,view,2025-09-30T00:00:00,
i2254,c1053,start,2024-01-12T00:00:00,
i2266,c1169,view,2024-05-20T00:00:00,
i2000,c1021,view,2024-12-06T00:00:00,
i2436,c1134,view,2025-01-23T00:00:00,
i2164,c1011,view,2025-07-11T00:00:00,
i2239,c1105,start,2024-09-13T00:00:00,
i2450,c1126,view,2024-02-23T00:00:00,
i2437,c1042,start,2024-12-23T00:00:00,
i2270,c1014,view,2024-04-21T00:00:00,
i2493,c1152,view,2024-11-18T00:00:00,
i2443,c1135,view,2024-12-28T00:00:00,
i2470,c1137,view,2024-06-10T00:00:00,
i2112,c1009,view,2024-11-22T00:00:00,
i2383,c1003,view,2024-03-30T00:00:00,
i2037,c1109,view,2025-06-20T00:00:00,
i2329,c1104,view,2025-05-09T00:00:00,
i2168,c1028,start,2025-05-20T00:00:00,
i2108,c1093,rating,2025-02-14T00:00:00,2.3982921026882043
i2170,c1110,complete,2024-07-19T00:00:00,1.0
i2218,c1019,view,2024-04-24T00:00:00,
i2287,c1011,view,2025-07-06T00:00:00,
i2416,c1169,view,2025-04-02T00:00:00,
i2378,c1060,view,2024-02-07T00:00:00,
i2099,c1119,complete,2024-04-07T00:00:00,1.0
i2130,c1098,view,2024-02-11T00:00:00,
i2364,c1159,view,2025-01-28T00:00:00,
i2049,c1042,view,2025-01-29T00:00:00,
i2184,c1125,complete,2025-07-01T00:00:00,1.0
i2452,c1169,view,2024-12-06T00:00:00,
i2042,c1127,view,2025-07-17T00:00:00,
i2020,c1194,view,2024-01-02T00:00:00,
i2380,c1125,start,2024-12-07T00:00:00,
i2484,c1189,view,2024-04-09T00:00:00,
i2236,c1084,view,2025-09-19T00:00:00,
i2268,c1144,view,2024-04-12T00:00:00,
i2290,c1159,start,2025-09-03T00:00:00,
